Activos,STD_ID_PERSON,STD_N_GENDERESP,Num_Periodo,SSP_ID_CONT_INTERN,SSP_NM_CONT_INESP,SSP_NO_DEFINIDO,CSP_N_AG_CATEGOR,CSP_NM_CATEGORESP,STD_N_WU_TYPEESP,STD_WORK_LOCESP,CSP_N_COLECTIVO,Edad,Nacionalidad,SSP_ID_MINUSVALIA
1,1015714,0,2,32,7,1,1,2,31,0,0,32,9,0
1,1015715,0,4,15,1,1,1,2,31,0,0,33,9,0
1,1015715,0,1,8,38,1,1,2,14,0,1,33,9,0
1,1015715,0,1,41,25,1,1,2,14,0,2,33,9,0
1,1015715,0,3,15,1,1,1,2,31,0,0,33,9,0
1,1015715,0,2,8,38,1,1,2,14,0,1,33,9,0
1,1015715,0,2,41,25,1,1,2,14,0,2,33,9,0
1,1015715,0,4,40,28,0,1,2,31,0,0,33,9,0
1,1015715,0,3,40,28,0,1,2,31,0,0,33,9,0
1,1015715,0,3,37,31,1,1,2,31,0,2,33,9,0
1,1015715,0,6,40,28,0,1,2,38,0,0,33,9,0
1,1015715,0,5,9,36,1,1,2,31,0,1,33,9,0
1,1015716,0,2,1,40,0,2,5,56,1,0,46,9,0
1,1015716,0,1,1,40,0,2,5,56,1,0,46,9,0
1,1015717,0,1,1,40,0,2,6,69,1,0,39,9,0
1,1015718,1,1,5,12,0,0,0,8,0,0,42,9,0
1,1015719,0,1,1,40,0,0,0,53,0,0,39,9,0
1,1015720,0,1,20,43,1,1,2,31,0,2,32,9,0
1,1015720,0,1,5,12,0,1,2,31,0,0,32,9,0
1,1015720,0,1,28,18,0,1,2,31,0,0,32,9,0
1,1015720,0,1,16,4,1,1,2,31,0,2,32,9,0
1,1015720,0,1,19,15,1,1,2,31,0,0,32,9,0
1,1015720,0,1,40,28,0,1,2,31,0,0,32,9,0
1,1015721,1,1,7,13,0,0,0,60,0,0,44,9,0
1,1015721,1,1,37,31,1,0,0,60,0,2,44,9,0
1,1015722,0,2,16,4,1,1,2,14,0,2,29,9,0
1,1015722,0,5,8,38,1,1,2,14,0,1,29,9,0
1,1015722,0,5,5,12,0,1,2,14,0,0,29,9,0
1,1015722,0,2,22,20,1,1,2,14,0,2,29,9,0
1,1015722,0,4,16,4,1,1,2,14,0,2,29,9,0
1,1015722,0,1,22,20,1,1,2,14,0,2,29,9,0
1,1015722,0,5,9,36,1,1,2,14,0,1,29,9,0
1,1015722,0,5,16,4,1,1,2,14,0,2,29,9,0
1,1015722,0,4,22,20,1,1,2,14,0,2,29,9,0
1,1015723,0,4,22,20,1,0,0,0,0,2,36,9,0
1,1015723,0,2,16,4,1,0,0,0,0,2,36,9,0
1,1015723,0,3,28,18,0,0,0,0,0,0,36,9,0
1,1015723,0,3,16,4,1,0,0,0,0,2,36,9,0
1,1015723,0,1,29,41,1,0,0,0,0,1,36,9,0
1,1015723,0,3,25,17,1,0,0,0,0,2,36,9,0
1,1015723,0,3,21,22,1,0,0,0,0,2,36,9,0
1,1015724,0,1,8,38,1,1,2,17,0,1,39,9,0
1,1015725,0,1,8,38,1,1,2,30,0,1,30,9,0
1,1015726,0,1,25,17,1,0,0,52,0,2,34,9,0
1,1015726,0,3,16,4,1,0,0,52,0,2,34,9,0
1,1015726,0,3,32,7,1,0,0,52,0,0,34,9,0
1,1015726,0,2,25,17,1,0,0,52,0,2,34,9,0
1,1015726,0,2,22,20,1,0,0,52,0,2,34,9,0
1,1015726,0,1,22,20,1,0,0,52,0,2,34,9,0
1,1015727,1,1,25,17,1,0,0,2,0,2,39,9,0
1,1015727,1,3,28,18,0,0,0,2,0,0,39,9,0
1,1015727,1,3,25,17,1,0,0,2,0,2,39,9,0
1,1015727,1,3,16,4,1,0,0,2,0,2,39,9,0
1,1015727,1,2,28,18,0,0,0,2,0,0,39,9,0
1,1015727,1,2,25,17,1,0,0,2,0,2,39,9,0
1,1015727,1,1,16,4,1,0,0,2,0,2,39,9,0
1,1015727,1,2,16,4,1,0,0,2,0,2,39,9,0
1,1015727,1,1,28,18,0,0,0,2,0,0,39,9,0
1,1015728,0,1,8,38,1,1,2,17,0,1,33,9,0
1,1015728,0,2,8,38,1,1,2,25,0,1,33,9,0
1,1015729,1,1,20,43,1,0,0,7,0,2,36,9,0
1,1015729,1,1,16,4,1,0,0,7,0,2,36,9,0
1,1015729,1,1,21,22,1,0,0,7,0,2,36,9,0
1,1015730,1,2,40,28,0,1,2,38,0,0,30,9,0
1,1015730,1,1,20,43,1,1,2,38,0,2,30,9,0
1,1015730,1,1,16,4,1,1,2,38,0,2,30,9,0
1,1015730,1,2,8,38,1,1,2,38,0,1,30,9,0
1,1015730,1,2,16,4,1,1,2,38,0,2,30,9,0
1,1015730,1,1,18,42,1,1,2,38,0,2,30,9,0
1,1015730,1,1,8,38,1,1,2,38,0,1,30,9,0
1,1015731,0,1,37,31,1,1,2,29,0,2,40,9,0
1,1015731,0,1,36,9,1,1,2,29,0,2,40,9,0
1,1015731,0,1,27,23,1,1,2,29,0,2,40,9,0
1,1015731,0,2,36,9,1,1,2,14,0,2,40,9,0
1,1015731,0,2,37,31,1,1,2,14,0,2,40,9,0
1,1015732,1,1,8,38,1,2,8,72,0,1,38,9,0
1,1015733,1,1,1,40,0,0,0,4,0,0,42,9,0
1,1015734,0,1,28,18,0,0,0,40,0,0,47,9,0
1,1015734,0,2,16,4,1,0,0,40,0,2,47,9,0
1,1015734,0,1,16,4,1,0,0,40,0,2,47,9,0
1,1015734,0,2,28,18,0,0,0,40,0,0,47,9,0
1,1015736,0,2,38,14,1,1,4,38,0,2,27,9,0
1,1015736,0,1,38,14,1,1,4,38,0,2,27,9,0
1,1015736,0,2,37,31,1,1,4,38,0,2,27,9,0
1,1015736,0,3,36,9,1,1,4,38,0,2,27,9,0
1,1015736,0,3,16,4,1,1,4,38,0,2,27,9,0
1,1015736,0,1,37,31,1,1,4,38,0,2,27,9,0
1,1015736,0,3,16,4,1,1,4,38,0,2,27,9,0
1,1015736,0,3,41,25,1,1,4,38,0,2,27,9,0
1,1015736,0,3,35,10,1,1,4,38,0,2,27,9,0
1,1015737,0,3,28,18,0,0,0,54,0,0,37,9,0
1,1015737,0,1,29,41,1,0,0,54,0,1,37,9,0
1,1015737,0,2,29,41,1,0,0,54,0,1,37,9,0
1,1015737,0,3,5,12,0,0,0,54,0,0,37,9,0
1,1015738,1,1,22,20,1,0,0,40,0,2,34,9,0
1,1015738,1,1,11,6,1,0,0,40,0,0,34,9,0
1,1015739,0,3,7,13,0,0,0,45,0,0,39,9,0
1,1015739,0,3,9,36,1,0,0,45,0,1,39,9,0
1,1015739,0,1,46,30,0,0,0,45,0,0,39,9,0
1,1015740,0,1,37,31,1,1,2,31,0,2,38,9,0
1,1015741,1,1,5,12,0,0,0,49,0,0,37,9,0
1,1015741,1,1,8,38,1,0,0,49,0,1,37,9,0
1,1015742,0,1,2,45,0,0,0,60,0,0,38,9,0
1,1015742,0,1,41,25,1,0,0,60,0,2,38,9,0
1,1015742,0,1,37,31,1,0,0,60,0,2,38,9,0
1,1015742,0,1,18,42,1,0,0,60,0,2,38,9,0
1,1015743,0,1,15,1,1,1,4,14,0,0,31,9,0
1,1015743,0,1,45,29,1,1,4,14,0,0,31,9,0
1,1015744,0,1,41,25,1,1,2,30,0,2,34,9,0
1,1015745,0,3,5,12,0,1,2,32,0,0,28,9,0
1,1015745,0,3,15,1,1,1,2,32,0,0,28,9,0
1,1015745,0,3,22,20,1,1,2,32,0,2,28,9,0
1,1015745,0,2,26,16,1,1,2,32,0,0,28,9,0
1,1015745,0,2,14,5,1,1,2,32,0,2,28,9,0
1,1015745,0,1,25,17,1,1,2,32,0,2,28,9,0
1,1015745,0,1,14,5,1,1,2,32,0,2,28,9,0
1,1015745,0,2,25,17,1,1,2,32,0,2,28,9,0
1,1015746,1,2,40,28,0,1,2,30,0,0,33,9,0
1,1015746,1,1,8,38,1,1,2,30,0,1,33,9,0
1,1015746,1,2,8,38,1,1,2,30,0,1,33,9,0
1,1015746,1,1,40,28,0,1,2,30,0,0,33,9,0
1,1015747,0,4,40,28,0,1,4,23,0,0,32,9,0
1,1015747,0,4,40,28,0,1,4,23,0,0,32,9,0
1,1015747,0,4,22,20,1,1,4,23,0,2,32,9,0
1,1015747,0,3,16,4,1,1,4,23,0,2,32,9,0
1,1015747,0,3,16,4,1,1,4,23,0,2,32,9,0
1,1015747,0,6,40,28,0,1,4,23,0,0,32,9,0
1,1015747,0,3,35,10,1,1,4,23,0,2,32,9,0
1,1015747,0,1,22,20,1,1,4,31,0,2,32,9,0
1,1015747,0,2,22,20,1,1,4,31,0,2,32,9,0
1,1015747,0,2,22,20,1,1,4,31,0,2,32,9,0
1,1015747,0,1,22,20,1,1,4,31,0,2,32,9,0
1,1015747,0,5,14,5,1,1,4,23,0,2,32,9,0
1,1015748,0,1,5,12,0,1,2,32,0,0,37,9,0
1,1015748,0,1,9,36,1,1,2,31,0,1,37,9,0
1,1015748,0,1,15,1,1,1,2,31,0,0,37,9,0
1,1015748,0,1,15,1,1,1,2,32,0,0,37,9,0
1,1015748,0,1,28,18,0,1,2,32,0,0,37,9,0
1,1015748,0,1,9,36,1,1,2,32,0,1,37,9,0
1,1015749,0,4,28,18,0,1,2,14,0,0,28,9,0
1,1015749,0,1,22,20,1,2,6,69,0,2,28,9,0
1,1015749,0,5,30,34,1,1,2,14,0,1,28,9,0
1,1015749,0,2,16,4,1,1,2,29,0,2,28,9,0
1,1015749,0,3,16,4,1,1,2,29,0,2,28,9,0
1,1015749,0,3,28,18,0,1,2,29,0,0,28,9,0
1,1015749,0,4,16,4,1,1,2,14,0,2,28,9,0
1,1015750,0,2,18,42,1,1,2,38,0,2,34,9,0
1,1015750,0,2,16,4,1,1,2,38,0,2,34,9,0
1,1015750,0,1,18,42,1,1,2,38,0,2,34,9,0
1,1015751,0,1,37,31,1,0,0,60,0,2,51,9,0
1,1015752,0,2,15,1,1,1,2,38,0,0,31,9,0
1,1015752,0,1,40,28,0,1,2,38,0,0,31,9,0
1,1015752,0,2,40,28,0,1,2,38,0,0,31,9,0
1,1015752,0,1,15,1,1,1,2,38,0,0,31,9,0
1,1015753,0,1,28,18,0,1,2,31,0,0,36,9,0
1,1015754,0,1,22,20,1,1,2,26,0,2,28,9,0
1,1015754,0,2,16,4,1,1,2,26,0,2,28,9,0
1,1015755,1,1,1,40,0,0,0,5,0,0,46,9,0
1,1015756,1,1,5,12,0,1,9,26,0,0,41,9,0
1,1015756,1,1,5,12,0,1,9,38,0,0,41,9,0
1,1015756,1,1,43,27,1,1,9,38,0,2,41,9,0
1,1015757,0,2,8,38,1,1,2,14,0,1,28,9,0
1,1015757,0,2,8,38,1,2,6,14,0,1,28,9,0
1,1015757,0,1,18,42,1,2,6,14,0,2,28,9,0
1,1015757,0,2,18,42,1,2,6,14,0,2,28,9,0
1,1015757,0,1,8,38,1,2,6,14,0,1,28,9,0
1,1015758,0,1,28,18,0,0,0,55,0,0,37,9,0
1,1015758,0,1,5,12,0,0,0,55,0,0,37,9,0
0,1015758,0,1,5,12,0,0,0,55,0,0,37,9,0
1,1015759,0,2,20,43,1,1,4,26,0,2,34,9,0
1,1015759,0,2,40,28,0,1,4,26,0,0,34,9,0
1,1015759,0,1,15,1,1,1,4,26,0,0,34,9,0
1,1015759,0,2,16,4,1,1,4,26,0,2,34,9,0
1,1015759,0,2,5,12,0,1,4,26,0,0,34,9,0
1,1015759,0,1,22,20,1,1,4,26,0,2,34,9,0
1,1015759,0,1,22,20,1,1,4,32,0,2,34,9,0
1,1015759,0,1,15,1,1,1,4,32,0,0,34,9,0
1,1015759,0,2,40,28,0,1,4,26,0,0,34,9,0
1,1015759,0,2,18,42,1,1,4,26,0,2,34,9,0
1,1015759,0,1,20,43,1,1,4,26,0,2,34,9,0
1,1015759,0,2,22,20,1,1,4,26,0,2,34,9,0
1,1015760,0,1,18,42,1,1,2,38,0,2,33,9,0
1,1015761,0,1,22,20,1,0,0,52,0,2,35,9,0
1,1015762,0,1,7,13,0,0,0,57,0,0,57,9,0
1,1015762,0,1,44,24,1,0,0,57,0,2,57,9,0
1,1015762,0,1,32,7,1,0,0,57,0,0,57,9,0
1,1015762,0,1,36,9,1,0,0,57,0,2,57,9,0
1,1015762,0,1,46,30,0,0,0,57,0,0,57,9,0
1,1015763,0,4,8,38,1,0,0,46,0,1,38,9,0
1,1015763,0,3,35,10,1,0,0,46,0,2,38,9,0
1,1015763,0,1,46,30,0,0,0,46,0,0,38,9,0
1,1015763,0,2,35,10,1,0,0,46,0,2,38,9,0
1,1015763,0,3,22,20,1,0,0,46,0,2,38,9,0
1,1015763,0,2,22,20,1,0,0,46,0,2,38,9,0
1,1015764,0,1,1,40,0,2,6,70,0,0,34,9,0
1,1015765,0,1,16,4,1,1,2,32,0,2,31,9,0
1,1015765,0,3,40,28,0,1,2,32,0,0,31,9,0
1,1015765,0,3,30,34,1,1,2,32,0,1,31,9,0
1,1015765,0,2,11,6,1,1,2,32,0,0,31,9,0
1,1015765,0,2,8,38,1,1,2,32,0,1,31,9,0
1,1015765,0,2,40,28,0,1,2,32,0,0,31,9,0
1,1015765,0,3,8,38,1,1,2,32,0,1,31,9,0
1,1015766,0,1,5,12,0,0,0,39,0,0,34,9,0
1,1015766,0,1,13,2,1,0,0,39,0,1,34,9,0
1,1015767,0,2,15,1,1,1,2,31,0,0,28,9,0
1,1015767,0,1,22,20,1,1,2,31,0,2,28,9,0
1,1015767,0,2,25,17,1,1,2,31,0,2,28,9,0
1,1015767,0,2,36,9,1,1,2,31,0,2,28,9,0
1,1015767,0,1,25,17,1,1,2,31,0,2,28,9,0
1,1015767,0,2,22,20,1,1,2,31,0,2,28,9,0
1,1015767,0,1,36,9,1,1,2,31,0,2,28,9,0
1,1015768,0,1,5,12,0,0,0,60,0,0,35,9,0
1,1015768,0,1,30,34,1,0,0,60,0,1,35,9,0
1,1015769,1,1,8,38,1,1,2,25,1,1,32,9,0
1,1015769,1,1,5,12,0,1,2,25,1,0,32,9,0
1,1015770,0,1,1,40,0,2,5,66,0,0,34,9,0
1,1015771,0,1,15,1,1,1,4,32,0,0,38,9,0
1,1015771,0,1,16,4,1,1,4,32,0,2,38,9,0
1,1015771,0,2,5,12,0,1,4,32,0,0,38,9,0
1,1015771,0,1,28,18,0,1,4,32,0,0,38,9,0
1,1015771,0,2,20,43,1,1,4,32,0,2,38,9,0
1,1015771,0,2,15,1,1,1,4,32,0,0,38,9,0
1,1015771,0,1,20,43,1,1,4,32,0,2,38,9,0
1,1015780,0,2,16,4,1,1,2,31,0,2,35,9,0
1,1015780,0,2,5,12,0,1,2,31,0,0,35,9,0
1,1015780,0,2,28,18,0,1,2,31,0,0,35,9,0
1,1015780,0,2,9,36,1,1,2,31,0,1,35,9,0
1,1015780,0,2,35,10,1,1,2,31,0,2,35,9,0
1,1015780,0,2,16,4,1,1,2,31,0,2,35,9,0
1,1015780,0,1,14,5,1,1,2,31,0,2,35,9,0
1,1015780,0,2,35,10,1,1,2,31,0,2,35,9,0
1,1015781,1,2,22,20,1,1,4,32,0,2,37,9,0
1,1015781,1,1,16,4,1,1,4,32,0,2,37,9,0
1,1015782,0,4,5,12,0,0,0,2,0,0,33,9,0
1,1015782,0,3,20,43,1,0,0,2,0,2,33,9,0
1,1015782,0,4,28,18,0,0,0,2,0,0,33,9,0
1,1015782,0,2,16,4,1,0,0,2,0,2,33,9,0
1,1015782,0,1,28,18,0,0,0,2,0,0,33,9,0
1,1015782,0,1,16,4,1,0,0,2,0,2,33,9,0
1,1015782,0,2,28,18,0,0,0,2,0,0,33,9,0
1,1015782,0,3,22,20,1,0,0,2,0,2,33,9,0
1,1015782,0,3,16,4,1,0,0,2,0,2,33,9,0
1,1015782,0,3,28,18,0,0,0,2,0,0,33,9,0
1,1015782,0,2,22,20,1,0,0,2,0,2,33,9,0
1,1015782,0,2,20,43,1,0,0,2,0,2,33,9,0
1,1015782,0,4,20,43,1,0,0,2,0,2,33,9,0
1,1015782,0,2,16,4,1,0,0,2,0,2,33,9,0
1,1015783,0,2,5,12,0,2,8,62,0,0,27,9,0
1,1015783,0,2,14,5,1,2,8,62,0,2,27,9,0
1,1015783,0,2,22,20,1,2,8,62,0,2,27,9,0
1,1015783,0,2,28,18,0,2,8,62,0,0,27,9,0
1,1015783,0,1,14,5,1,2,8,62,0,2,27,9,0
1,1015783,0,1,22,20,1,2,8,62,0,2,27,9,0
1,1015785,0,1,13,2,1,0,0,58,0,1,33,9,0
1,1015785,0,1,5,12,0,0,0,58,0,0,33,9,0
1,1015786,0,1,1,40,0,0,0,44,0,0,34,9,0
1,1015787,0,4,22,20,1,1,4,26,0,2,29,9,0
1,1015787,0,5,20,43,1,1,4,26,0,2,29,9,0
1,1015787,0,4,20,43,1,1,4,26,0,2,29,9,0
1,1015787,0,2,16,4,1,1,4,26,0,2,29,9,0
1,1015787,0,3,8,38,1,1,4,23,0,1,29,9,0
1,1015787,0,1,22,20,1,1,4,26,0,2,29,9,0
1,1015787,0,5,22,20,1,1,4,26,0,2,29,9,0
1,1015787,0,6,41,25,1,1,4,26,0,2,29,9,0
1,1015787,0,2,16,4,1,1,4,26,0,2,29,9,0
1,1015787,0,5,16,4,1,1,4,26,0,2,29,9,0
1,1015787,0,4,9,36,1,1,4,26,0,1,29,9,0
1,1015787,0,2,35,10,1,1,4,26,0,2,29,9,0
1,1015788,1,1,8,38,1,2,8,72,0,1,48,9,0
1,1015789,0,3,5,12,0,0,0,55,0,0,35,9,0
1,1015789,0,3,16,4,1,0,0,55,0,2,35,9,0
1,1015789,0,2,28,18,0,0,0,55,0,0,35,9,0
1,1015789,0,3,21,22,1,0,0,55,0,2,35,9,0
1,1015789,0,1,28,18,0,0,0,55,0,0,35,9,0
1,1015789,0,2,8,38,1,0,0,55,0,1,35,9,0
1,1015789,0,2,16,4,1,0,0,55,0,2,35,9,0
1,1015789,0,2,21,22,1,0,0,55,0,2,35,9,0
1,1015789,0,3,28,18,0,0,0,55,0,0,35,9,0
1,1015790,1,1,28,18,0,0,0,5,0,0,34,9,0
1,1015791,0,4,9,36,1,1,2,38,0,1,28,9,0
1,1015791,0,4,15,1,1,1,2,38,0,0,28,9,0
1,1015791,0,4,40,28,0,1,2,38,0,0,28,9,0
1,1015791,0,2,26,16,1,1,2,38,0,0,28,9,0
1,1015791,0,4,5,12,0,1,2,38,0,0,28,9,0
1,1015791,0,3,41,25,1,1,2,38,0,2,28,9,0
1,1015791,0,1,22,20,1,1,2,38,0,2,28,9,0
1,1015791,0,3,15,1,1,1,2,36,0,0,28,9,0
1,1015791,0,3,41,25,1,1,2,36,0,2,28,9,0
1,1015791,0,1,26,16,1,1,2,38,0,0,28,9,0
1,1015791,0,2,22,20,1,1,2,38,0,2,28,9,0
1,1015791,0,4,41,25,1,1,2,38,0,2,28,9,0
1,1015792,1,2,28,18,0,0,0,57,0,0,46,9,0
1,1015792,1,6,28,18,0,0,0,57,0,0,46,9,0
1,1015792,1,6,16,4,1,0,0,57,0,2,46,9,0
1,1015792,1,5,16,4,1,0,0,57,0,2,46,9,0
1,1015792,1,5,28,18,0,0,0,57,0,0,46,9,0
1,1015792,1,4,28,18,0,0,0,57,0,0,46,9,0
1,1015792,1,3,25,17,1,0,0,57,0,2,46,9,0
1,1015792,1,3,28,18,0,0,0,57,0,0,46,9,0
1,1015792,1,1,25,17,1,0,0,57,0,2,46,9,0
1,1015792,1,5,20,43,1,0,0,57,0,2,46,9,0
1,1015792,1,6,28,18,0,0,0,57,0,0,46,9,0
1,1015792,1,2,14,5,1,0,0,57,0,2,46,9,0
1,1015792,1,4,25,17,1,0,0,57,0,2,46,9,0
1,1015792,1,3,16,4,1,0,0,57,0,2,46,9,0
1,1015792,1,3,20,43,1,0,0,57,0,2,46,9,0
1,1015792,1,2,25,17,1,0,0,57,0,2,46,9,0
1,1015792,1,6,20,43,1,0,0,57,0,2,46,9,0
1,1015792,1,6,16,4,1,0,0,57,0,2,46,9,0
1,1015792,1,4,20,43,1,0,0,57,0,2,46,9,0
1,1015792,1,5,28,18,0,0,0,57,0,0,46,9,0
1,1015792,1,5,20,43,1,0,0,57,0,2,46,9,0
1,1015792,1,5,25,17,1,0,0,57,0,2,46,9,0
1,1015792,1,5,16,4,1,0,0,57,0,2,46,9,0
1,1015792,1,1,14,5,1,0,0,57,0,2,46,9,0
1,1015793,0,1,22,20,1,1,4,32,0,2,30,9,0
1,1015794,1,1,37,31,1,1,4,40,0,2,27,9,0
1,1015795,1,1,16,4,1,1,4,14,0,2,26,9,0
1,1015795,1,1,20,43,1,1,4,14,0,2,26,9,0
1,1015795,1,2,5,12,0,1,4,14,0,0,26,9,0
1,1015795,1,2,20,43,1,1,4,14,0,2,26,9,0
1,1015795,1,2,15,1,1,1,4,14,0,0,26,9,0
1,1015795,1,1,20,43,1,1,4,14,0,2,26,9,0
1,1015795,1,2,16,4,1,1,4,14,0,2,26,9,0
1,1015795,1,1,20,43,1,1,4,14,0,2,26,9,0
1,1015796,1,1,22,20,1,0,0,5,0,2,37,9,0
1,1015796,1,1,20,43,1,0,0,5,0,2,37,9,0
1,1015796,1,2,20,43,1,0,0,5,0,2,37,9,0
1,1015796,1,2,20,43,1,0,0,5,0,2,37,9,0
1,1015796,1,2,22,20,1,0,0,5,0,2,37,9,0
1,1015797,0,1,8,38,1,1,4,14,1,1,38,9,0
1,1015797,0,1,9,36,1,1,4,14,1,1,38,9,0
1,1015797,0,1,5,12,0,1,4,14,1,0,38,9,0
1,1015798,0,2,41,25,1,0,0,51,0,2,34,9,0
1,1015798,0,1,9,36,1,0,0,51,0,1,34,9,0
1,1015800,0,1,22,20,1,1,4,26,0,2,38,9,0
1,1015801,0,2,15,1,1,1,4,15,0,0,38,9,0
1,1015801,0,2,20,43,1,1,4,15,0,2,38,9,0
1,1015801,0,1,16,4,1,1,4,15,0,2,38,9,0
1,1015802,0,1,16,4,1,1,3,33,0,2,40,9,0
1,1015803,0,2,16,4,1,1,2,38,0,2,26,9,0
1,1015803,0,1,16,4,1,1,2,38,0,2,26,9,0
1,1015803,0,3,9,36,1,1,2,38,0,1,26,9,0
1,1015803,0,3,22,20,1,1,2,38,0,2,26,9,0
1,1015804,0,1,28,18,0,0,0,2,0,0,33,9,0
1,1015805,1,1,18,42,1,0,0,60,0,2,47,9,0
1,1015805,1,1,22,20,1,0,0,60,0,2,47,9,0
1,1015805,1,1,18,42,1,0,0,60,0,2,47,9,0
1,1015807,0,1,16,4,1,1,3,33,0,2,46,9,0
1,1015808,0,2,40,28,0,1,2,25,1,0,29,9,0
1,1015808,0,1,16,4,1,1,2,25,0,2,29,9,0
1,1015808,0,1,22,20,1,1,2,25,0,2,29,9,0
1,1015810,0,1,35,10,1,1,2,30,0,2,30,9,0
1,1015810,0,1,16,4,1,1,2,30,0,2,30,9,0
1,1015810,0,2,16,4,1,1,2,30,0,2,30,9,0
1,1015810,0,1,16,4,1,1,2,30,0,2,30,9,0
1,1015811,0,5,40,28,0,1,2,30,0,0,30,9,0
1,1015811,0,3,22,20,1,1,2,30,0,2,30,9,0
1,1015811,0,5,20,43,1,1,2,30,0,2,30,9,0
1,1015811,0,5,28,18,0,1,2,30,0,0,30,9,0
1,1015811,0,1,14,5,1,1,2,30,0,2,30,9,0
1,1015811,0,5,40,28,0,1,2,30,0,0,30,9,0
1,1015811,0,5,18,42,1,1,2,30,0,2,30,9,0
1,1015811,0,1,35,10,1,1,2,30,0,2,30,9,0
1,1015811,0,1,35,10,1,1,2,30,0,2,30,9,0
1,1015811,0,4,16,4,1,1,2,30,0,2,30,9,0
1,1015811,0,4,40,28,0,1,2,30,0,0,30,9,0
1,1015811,0,4,20,43,1,1,2,30,0,2,30,9,0
1,1015811,0,5,40,28,0,1,2,30,0,0,30,9,0
1,1015811,0,5,16,4,1,1,2,30,0,2,30,9,0
1,1015811,0,1,35,10,1,1,2,30,0,2,30,9,0
1,1015811,0,1,16,4,1,1,2,30,0,2,30,9,0
1,1015811,0,4,16,4,1,1,2,30,0,2,30,9,0
1,1015811,0,4,35,10,1,1,2,30,0,2,30,9,0
1,1015811,0,2,16,4,1,1,2,30,0,2,30,9,0
1,1015811,0,5,7,13,0,1,2,30,0,0,30,9,0
1,1015814,0,4,8,38,1,1,2,26,0,1,27,9,0
1,1015814,0,7,9,36,1,1,2,26,0,1,27,9,0
1,1015814,0,2,24,21,1,1,2,26,0,2,27,9,0
1,1015814,0,2,22,20,1,1,2,26,0,2,27,9,0
1,1015814,0,8,5,12,0,1,2,26,0,0,27,9,0
1,1015814,0,1,16,4,1,1,2,26,0,2,27,9,0
1,1015814,0,4,41,25,1,1,2,26,0,2,27,9,0
1,1015814,0,1,16,4,1,1,2,26,0,2,27,9,0
1,1015814,0,8,20,43,1,1,2,26,0,2,27,9,0
1,1015814,0,4,16,4,1,1,2,26,0,2,27,9,0
1,1015814,0,5,8,38,1,1,2,26,0,1,27,9,0
1,1015814,0,2,24,21,1,1,2,26,0,2,27,9,0
1,1015814,0,8,16,4,1,1,2,26,0,2,27,9,0
1,1015814,0,1,35,10,1,1,2,26,0,2,27,9,0
1,1015814,0,8,22,20,1,1,2,26,0,2,27,9,0
1,1015814,0,6,8,38,1,1,2,26,0,1,27,9,0
1,1015814,0,4,41,25,1,1,2,26,0,2,27,9,0
1,1015814,0,4,32,7,1,1,2,26,0,0,27,9,0
1,1015814,0,8,9,36,1,1,2,26,0,1,27,9,0
1,1015814,0,7,20,43,1,1,2,26,0,2,27,9,0
1,1015814,0,5,16,4,1,1,2,26,0,2,27,9,0
1,1015814,0,3,32,7,1,1,2,23,0,0,27,9,0
1,1015814,0,5,41,25,1,1,2,26,0,2,27,9,0
1,1015814,0,3,41,25,1,1,2,23,0,2,27,9,0
1,1015814,0,6,41,25,1,1,2,26,0,2,27,9,0
1,1015814,0,6,16,4,1,1,2,26,0,2,27,9,0
1,1015815,0,2,38,14,1,1,2,14,0,2,34,9,0
1,1015815,0,1,16,4,1,1,2,14,0,2,34,9,0
1,1015815,0,2,5,12,0,1,2,14,0,0,34,9,0
1,1015815,0,2,42,32,1,1,2,14,0,2,34,9,0
1,1015815,0,2,15,1,1,1,2,14,0,0,34,9,0
1,1015816,0,4,22,20,1,1,2,32,0,2,29,9,0
1,1015816,0,1,16,4,1,1,2,32,0,2,29,9,0
1,1015816,0,2,28,18,0,1,2,32,0,0,29,9,0
1,1015816,0,3,16,4,1,1,2,32,0,2,29,9,0
1,1015817,0,1,22,20,1,1,9,38,0,2,47,9,0
1,1015817,0,4,16,4,1,1,9,31,0,2,47,9,0
1,1015817,0,1,16,4,1,1,9,38,0,2,47,9,0
1,1015817,0,3,9,36,1,1,9,31,0,1,47,9,0
1,1015817,0,4,16,4,1,1,9,31,0,2,47,9,0
1,1015817,0,5,16,4,1,1,9,38,0,2,47,9,0
1,1015817,0,5,16,4,1,1,9,38,0,2,47,9,0
1,1015817,0,1,22,20,1,1,9,38,0,2,47,9,0
1,1015817,0,1,18,42,1,1,9,38,0,2,47,9,0
1,1015817,0,4,25,17,1,1,9,31,0,2,47,9,0
1,1015817,0,1,16,4,1,1,9,38,0,2,47,9,0
1,1015817,0,6,22,20,1,1,9,26,0,2,47,9,0
1,1015817,0,2,15,1,1,1,9,31,0,0,47,9,0
1,1015818,1,1,16,4,1,1,9,38,0,2,29,9,0
1,1015819,1,2,8,38,1,1,2,25,1,1,27,9,0
1,1015819,1,2,16,4,1,1,2,25,1,2,27,9,0
1,1015819,1,2,5,12,0,1,2,25,1,0,27,9,0
1,1015819,1,1,16,4,1,1,2,25,0,2,27,9,0
1,1015819,1,1,22,20,1,1,2,25,0,2,27,9,0
1,1015820,0,1,16,4,1,1,2,31,0,2,33,9,0
